#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
4.306667,7,24448.564665
3.996667,7,24471.982152
7.743333,7,24495.699089
8.253333,7,24518.344243
4.946667,7,24541.558669
7.02,7,24564.358556
7.32,7,24587.051736
6.446667,7,24609.91519
0.263333,7,24632.445483
4.803333,7,24655.113451
4.373333,7,24677.669047
4.78,7,24700.746244
6.74,7,24724.308854
5.296667,7,24747.663531
6.673333,7,24770.136485
5.306667,7,24793.065449
7.303333,7,24816.351664
3.52,7,24839.021028
5.826667,7,24862.275691
2.96,7,24884.774163
5.933333,7,24907.800659
6.186667,7,24930.830432
3.78,7,24953.408917
5.616667,7,24976.052208
7.31,7,24999.656149
5.55,7,25022.77878
6.333333,7,25045.710751
5.31,7,25068.34281
7.126667,7,25091.37927
4.72,7,25115.164802
6.436667,7,25137.598543
7.053333,7,25160.683751
3.853333,7,25183.523084
3.693333,7,25206.11756
3.553333,7,25228.750635
6.036667,7,25251.825124
2.91,7,25274.906287
6.77,7,25298.5889
6.286667,7,25321.090037
2.66,7,25343.92445
8.06,7,25367.670494
3.336667,7,25390.10798
5.043333,7,25412.787779
5.01,7,25435.42047
6.31,7,25458.010309
